C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
H001,R175,00-00-02,8 AV,ACEL,BMT,06/21/2017,17:00:00,REGULAR,0013735293,0008076223                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/21/2017,21:00:00,REGULAR,0013735968,0008076684                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/22/2017,01:00:00,REGULAR,0013736513,0008076813                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/22/2017,05:00:00,REGULAR,0013736593,0008076835                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/22/2017,09:00:00,REGULAR,0013736832,0008077030                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/22/2017,13:00:00,REGULAR,0013737277,0008077319                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/22/2017,17:00:00,REGULAR,0013738131,0008077641                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/22/2017,21:00:00,REGULAR,0013739191,0008078052                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/23/2017,01:00:00,REGULAR,0013739796,0008078170                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/23/2017,05:00:00,RECOVR AUD,0013739906,0008078187                                             
H001,R175,00-00-02,8 AV,ACEL,BMT,06/23/2017,09:00:00,REGULAR,0013740133,0008078389                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/23/2017,13:00:00,REGULAR,0013740621,0008078685                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/23/2017,17:00:00,REGULAR,0013741529,0008078995                                                
H001,R175,00-00-02,8 AV,ACEL,BMT,06/23/2017,21:00:00,REGULAR,0013742549,0008079343                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/17/2017,01:00:00,REGULAR,0009715598,0007414812                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/17/2017,05:00:00,REGULAR,0009715688,0007414830                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/17/2017,09:00:00,REGULAR,0009715729,0007414916                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/17/2017,13:00:00,REGULAR,0009715952,0007415208                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/17/2017,17:00:00,REGULAR,0009716461,0007415552                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/17/2017,21:00:00,REGULAR,0009717007,0007415868                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/18/2017,01:00:00,REGULAR,0009717319,0007416008                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/18/2017,05:00:00,REGULAR,0009717412,0007416025                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/18/2017,09:00:00,REGULAR,0009717449,0007416087                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/18/2017,13:00:00,REGULAR,0009717620,0007416324                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/18/2017,17:00:00,REGULAR,0009718172,0007416616                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/18/2017,21:00:00,REGULAR,0009718643,0007416878                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/19/2017,01:00:00,REGULAR,0009718856,0007416971                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/19/2017,05:00:00,REGULAR,0009718876,0007416986                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/19/2017,09:00:00,REGULAR,0009719006,0007417187                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/19/2017,13:00:00,REGULAR,0009719293,0007417490                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/19/2017,17:00:00,REGULAR,0009719817,0007417747                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/19/2017,21:00:00,REGULAR,0009720459,0007418030                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/20/2017,01:00:00,REGULAR,0009720649,0007418099                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/20/2017,05:00:00,REGULAR,0009720666,0007418118                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/20/2017,09:00:00,REGULAR,0009720797,0007418353                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/20/2017,13:00:00,REGULAR,0009721089,0007418664                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/20/2017,17:00:00,REGULAR,0009721674,0007418962                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/20/2017,21:00:00,REGULAR,0009722523,0007419276                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,01:00:00,REGULAR,0009722903,0007419364                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,05:00:00,REGULAR,0009722950,0007419378                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,08:37:47,REGULAR,0009723041,0007419548                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,09:00:00,REGULAR,0009723078,0007419587                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,13:00:00,REGULAR,0009723379,0007419869                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,17:00:00,REGULAR,0009723969,0007420192                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/21/2017,21:00:00,REGULAR,0009724918,0007420527                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/22/2017,01:00:00,REGULAR,0009725261,0007420608                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/22/2017,05:00:00,REGULAR,0009725308,0007420624                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/22/2017,09:00:00,REGULAR,0009725439,0007420832                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/22/2017,13:00:00,REGULAR,0009725741,0007421104                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/22/2017,17:00:00,REGULAR,0009726354,0007421456                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/22/2017,21:00:00,REGULAR,0009727171,0007421795                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/23/2017,01:00:00,REGULAR,0009727608,0007421930                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/23/2017,05:00:00,REGULAR,0009727669,0007421952                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/23/2017,09:00:00,REGULAR,0009727808,0007422175                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/23/2017,13:00:00,REGULAR,0009728154,0007422465                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/23/2017,17:00:00,REGULAR,0009728901,0007422806                                                
H001,R175,00-00-03,8 AV,ACEL,BMT,06/23/2017,21:00:00,REGULAR,0009729730,0007423195                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/17/2017,01:00:00,REGULAR,0007071362,0005624318                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/17/2017,05:00:00,REGULAR,0007071408,0005624341                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/17/2017,09:00:00,REGULAR,0007071427,0005624412                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/17/2017,13:00:00,REGULAR,0007071569,0005624642                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/17/2017,17:00:00,REGULAR,0007071979,0005624946                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/17/2017,21:00:00,REGULAR,0007072359,0005625158                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/18/2017,01:00:00,REGULAR,0007072556,0005625272                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/18/2017,05:00:00,REGULAR,0007072609,0005625287                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/18/2017,09:00:00,REGULAR,0007072630,0005625330                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/18/2017,13:00:00,REGULAR,0007072759,0005625526                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/18/2017,17:00:00,REGULAR,0007073092,0005625820                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/18/2017,21:00:00,REGULAR,0007073439,0005625991                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/19/2017,01:00:00,REGULAR,0007073565,0005626062                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/19/2017,05:00:00,REGULAR,0007073583,0005626074                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/19/2017,09:00:00,REGULAR,0007073665,0005626268                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/19/2017,13:00:00,REGULAR,0007073856,0005626497                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/19/2017,17:00:00,REGULAR,0007074223,0005626736                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/19/2017,21:00:00,REGULAR,0007074683,0005626989                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/20/2017,01:00:00,REGULAR,0007074810,0005627033                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/20/2017,05:00:00,REGULAR,0007074824,0005627036                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/20/2017,09:00:00,REGULAR,0007074925,0005627237                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/20/2017,13:00:00,REGULAR,0007075131,0005627500                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/20/2017,17:00:00,REGULAR,0007075570,0005627772                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/20/2017,21:00:00,REGULAR,0007076171,0005628098                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,01:00:00,REGULAR,0007076428,0005628178                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,05:00:00,REGULAR,0007076456,0005628186                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,08:37:47,REGULAR,0007076527,0005628327                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,09:00:00,REGULAR,0007076566,0005628357                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,13:00:00,REGULAR,0007076772,0005628601                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,17:00:00,REGULAR,0007077204,0005628863                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/21/2017,21:00:00,REGULAR,0007077841,0005629161                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/22/2017,01:00:00,REGULAR,0007078086,0005629216                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/22/2017,05:00:00,REGULAR,0007078111,0005629228                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/22/2017,09:00:00,REGULAR,0007078194,0005629386                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/22/2017,13:00:00,REGULAR,0007078417,0005629604                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/22/2017,17:00:00,REGULAR,0007078899,0005629893                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/22/2017,21:00:00,REGULAR,0007079479,0005630216                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/23/2017,01:00:00,REGULAR,0007079805,0005630305                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/23/2017,05:00:00,REGULAR,0007079839,0005630321                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/23/2017,09:00:00,REGULAR,0007079931,0005630474                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/23/2017,13:00:00,REGULAR,0007080154,0005630737                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/23/2017,17:00:00,REGULAR,0007080692,0005631075                                                
H001,R175,00-00-04,8 AV,ACEL,BMT,06/23/2017,21:00:00,REGULAR,0007081264,0005631384                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/17/2017,01:00:00,REGULAR,0010173869,0004585065                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/17/2017,05:00:00,REGULAR,0010173920,0004585091                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/17/2017,09:00:00,REGULAR,0010173963,0004585160                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/17/2017,13:00:00,REGULAR,0010174183,0004585384                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/17/2017,17:00:00,REGULAR,0010174643,0004585706                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/17/2017,21:00:00,REGULAR,0010175087,0004585931                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/18/2017,01:00:00,REGULAR,0010175319,0004586033                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/18/2017,05:00:00,REGULAR,0010175380,0004586054                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/18/2017,09:00:00,REGULAR,0010175408,0004586107                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/18/2017,13:00:00,REGULAR,0010175560,0004586282                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/18/2017,17:00:00,REGULAR,0010175957,0004586556                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/18/2017,21:00:00,REGULAR,0010176384,0004586747                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/19/2017,01:00:00,REGULAR,0010176552,0004586802                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/19/2017,05:00:00,REGULAR,0010176569,0004586813                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/19/2017,09:00:00,REGULAR,0010176814,0004586974                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/19/2017,13:00:00,REGULAR,0010177118,0004587197                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/19/2017,17:00:00,REGULAR,0010177588,0004587439                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/19/2017,21:00:00,REGULAR,0010178115,0004587677                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/20/2017,01:00:00,REGULAR,0010178313,0004587715                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/20/2017,05:00:00,REGULAR,0010178327,0004587726                                                
H001,R175,00-00-05,8 AV,ACEL,BMT,06/20/2017,09:00:00,REGULAR,0010178576,0004587897                                                
